   5.65964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.18     1.47     3.75     0.15    -0.38    -0.01  6.36522e-05 -1.37245 2.93913e-05 -1.74558 0.000116553 -0.373023 -0.000191079 
   5.67965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993     -0.41    28.28     1.43      3.8      0.2    -0.38        0  6.4839e-05 -1.37245 2.93913e-05 -1.74558 0.000116553 -0.373022 -0.000191079 
   5.69964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.28     1.43      3.7      0.2    -0.38        0  6.4839e-05 -1.37245 3.06654e-05 -1.74558 0.000116553 -0.37302 -0.000191079 
   5.71965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.39     1.52      3.7      0.2     -0.4        0  6.4839e-05 -1.37245 3.06654e-05 -1.74557 0.000116553 -0.373018 -0.000191079 
   5.73969  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.28     1.48      3.8     0.25    -0.38        0  6.4839e-05 -1.37245 3.06654e-05 -1.74557 0.000116553 -0.373016 -0.000191079 
   5.75964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993     -0.41    28.28     1.47     3.85     0.25    -0.38        0  6.62701e-05 -1.37245 3.06654e-05 -1.74557 0.000116553 -0.373015 -0.000189421 
   5.77971  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.28     1.48      3.9     0.15     -0.4    -0.01  6.62701e-05 -1.37245 3.19395e-05 -1.74557 0.000116553 -0.373013 -0.000189421 
   5.79964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.18     1.48     3.94      0.2    -0.38        0  6.62701e-05 -1.37244 3.19395e-05 -1.74557 0.000116553 -0.373011 -0.000189421 
   5.81965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.29     1.47     3.85     0.25    -0.38        0  6.62701e-05 -1.37244 3.19395e-05 -1.74556 0.000116553 -0.37301 -0.000189421 
   5.83969  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.39     1.43      3.8      0.2    -0.38        0  6.62701e-05 -1.37244 3.32311e-05 -1.74555 0.000116553 -0.37301 -0.000187745 
    5.8596  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.39     1.53     3.84     0.15     -0.4        0  6.62701e-05 -1.37244 3.32311e-05 -1.74554 0.000116553 -0.373008 -0.000187745 
   5.87965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.39     1.48     3.94      0.2    -0.38        0  6.62701e-05 -1.37244 3.32311e-05 -1.74553 0.000116553 -0.373006 -0.000187745 
    5.8996  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.28     1.48        4      0.2     -0.4        0  6.62701e-05 -1.37244 3.32311e-05 -1.74553 0.000114511 -0.373004 -0.000187745 
    5.9196  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.28     1.48     4.05     0.25    -0.38        0  6.7457e-05 -1.37244 3.32311e-05 -1.74553 0.000116553 -0.373003 -0.000187745 
   5.93964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.28     1.48     3.99     0.15    -0.38        0  6.7457e-05 -1.37244 3.45052e-05 -1.74553 0.000116553 -0.373003 -0.000187745 
   5.95965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.39     1.53     3.95     0.15    -0.38        0  6.7457e-05 -1.37244 3.45052e-05 -1.74553 0.000116553 -0.373001 -0.00018607 
   5.97965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.39     1.47      3.9      0.2     -0.4    -0.01  6.7457e-05 -1.37244 3.45052e-05 -1.74553 0.000116553 -0.373001 -0.00018607 
   5.99969  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.39     1.47      3.9     0.21    -0.38        0  6.7457e-05 -1.37244 3.57792e-05 -1.74552 0.000114511 -0.372999 -0.00018607 
   6.01965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.39     1.53     3.94      0.2    -0.38        0  6.7457e-05 -1.37244 3.57792e-05 -1.74552 0.000116553 -0.372999 -0.00018607 
   6.03965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.39     1.48     3.99     0.16     -0.4        0  6.7457e-05 -1.37244 3.57792e-05 -1.74552 0.000116553 -0.372998 -0.00018607 
   6.05965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.28     1.52     3.99      0.2     -0.4        0  6.7457e-05 -1.37244 3.57792e-05 -1.74552 0.000116553 -0.372998 -0.00018607 
   6.07965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.39     1.53        4      0.2     -0.4        0  6.7457e-05 -1.37244 3.70533e-05 -1.74552 0.000114511 -0.372998 -0.00018607 
   6.09964  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.39     1.53     3.94     0.25     -0.4        0  6.7457e-05 -1.37244 3.70533e-05 -1.74552 0.000116553 -0.372996 -0.00018607 
   6.11965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.39     1.53     3.89      0.2    -0.36        0  6.7457e-05 -1.37244 3.70533e-05 -1.74551 0.000116553 -0.372994 -0.00018607 
   6.13965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.49     1.53     3.95      0.2    -0.38    -0.01  6.7457e-05 -1.37244 3.70533e-05 -1.74551 0.000116553 -0.372996 -0.000184167 
   6.15965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.49     1.53     3.95      0.2     -0.4    -0.01  6.7457e-05 -1.37244 3.70533e-05 -1.74551 0.000116553 -0.372996 -0.000184167 
   6.17965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.39     1.48        4      0.2    -0.38    -0.01  6.7457e-05 -1.37244 3.70533e-05 -1.74551 0.000116553 -0.372996 -0.000184167 
   6.19965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.4    28.39     1.53        4     0.25    -0.38        0  6.7457e-05 -1.37244 3.70533e-05 -1.74551 0.000116553 -0.372996 -0.000184167 
   6.21965  7.1405e-05 -1.37242 4.64803e-05 -1.74552 0.000125029 -0.373096 -0.000196993      -0.3    28.39     1.53     3.94      0.2     -0.4    -0.01  6.7457e-05 -1.37244 3.83449e-05 -1.74551 0.000116553 -0.372996 -0.000184167 
