 TimeStamp
 1.31948e+09    
   2.93972       0.56    14.82     1.35    -0.26     0.35     0.12    -0.07  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.95973       0.56    14.82      1.3    -0.22     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.97972       0.56    14.82      1.3    -0.22     0.36     0.12    -0.03  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   2.99973       0.56    14.82      1.3    -0.27     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   3.01973       0.56    14.82      1.3    -0.26     0.41     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   3.03973       0.56    14.82      1.3    -0.21     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   3.05972       0.56    14.82      1.3    -0.26     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   3.07973       0.56    14.82      1.3    -0.26     0.35     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   3.09962       0.56    14.82      1.3    -0.27     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   3.11971       0.56    14.82     1.25    -0.27     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   3.13972       0.56    14.82     1.25    -0.27     0.35     0.12    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
   3.15973       0.56    14.82     1.26    -0.27      0.3     0.14    -0.05  6.10342e-05 -0.431753 -1.27409e-06 -0.422611 8.15069e-06 -0.00017558 -0.00050639 
