dist, angle, rangeIR, mts, flag
7, 1, 1349373, 74344, 1
7, 0, 1395765, 74374, 1
7, 1, 1531674, 74404, 1
7, 1, 1588594, 74434, 1
7, 1, 1448827, 74464, 1
7, 1, 1257332, 74494, 1
7, 0, 1332216, 74524, 1
7, 1, 1459839, 74554, 1
7, 1, 1333085, 74585, 1
7, 1, 971801, 74615, 1
7, 1, 437816, 74645, 1
8, 0, 356641, 74675, 1
6, 1, 574629, 74705, 1
7, 1, 718213, 74735, 1
7, 0, 606433, 74765, 1
7, 1, 318919, 74795, 1
7, 1, 158836, 74825, 1
7, 0, 87063, 74855, 1
7, 1, 126210, 74885, 1
7, 1, 154268, 74915, 1
7, 1, 195250, 74945, 1
7, 0, 656187, 74975, 1
7, 1, 967008, 75006, 1
7, 1, 945396, 75036, 1
7, 0, 1049647, 75066, 1
7, 1, 1202908, 75096, 1
7, 1, 1389960, 75126, 1
7, 1, 1496906, 75156, 1
7, 1, 1565235, 75186, 1
7, 0, 1725122, 75216, 1
7, 1, 1860490, 75246, 1
7, 1, 2005163, 75276, 1
7, 1, 2327623, 75306, 1
7, 0, 2659333, 75336, 1
7, 1, 2735146, 75367, 1
7, 1, 2612917, 75397, 1
7, 1, 2218451, 75427, 1
7, 0, 1598586, 75457, 1
7, 1, 1470348, 75487, 1
7, 1, 1634121, 75517, 1
7, 1, 1652887, 75547, 1
7, 0, 1653859, 75577, 1
7, 1, 1714335, 75607, 1
7, 1, 1791863, 75637, 1
7, 1, 1867394, 75667, 1
7, 0, 1957715, 75697, 1
7, 1, 1922958, 75727, 1
7, 1, 1790815, 75757, 1
7, 1, 1690507, 75788, 1
7, 0, 1592117, 75818, 1
7, 1, 1510640, 75848, 1
7, 1, 1472609, 75878, 1
7, 1, 1203279, 75908, 1
7, 0, 1166470, 75938, 1
7, 1, 1373635, 75968, 1
7, 1, 1346788, 75998, 1
7, 1, 1392074, 76028, 1
7, 1, 1551329, 76058, 1
7, 0, 1624508, 76088, 1
7, 1, 1497646, 76118, 1
7, 1, 1489908, 76148, 1
7, 0, 1513543, 76179, 1
7, 1, 1410112, 76209, 1
7, 1, 1353742, 76239, 1
7, 1, 2346809, 76269, 1
7, 0, 3246343, 76299, 1
7, 1, 2629453, 76329, 1
7, 1, 1754103, 76359, 1
7, 1, 1514280, 76389, 1
7, 1, 1591052, 76419, 1
7, 0, 1461700, 76449, 1
7, 1, 1426264, 76479, 1
7, 1, 1316005, 76509, 1
7, 0, 1172891, 76539, 1
7, 1, 1185765, 76570, 1
7, 1, 1263435, 76600, 1
7, 1, 1268827, 76630, 1
7, 1, 1219208, 76660, 1
7, 0, 1244153, 76690, 1
7, 1, 1132689, 76720, 1
7, 1, 1035766, 76750, 1
7, 0, 1051949, 76780, 1
7, 1, 985605, 76810, 1
7, 1, 1033262, 76840, 1
7, 1, 1059038, 76870, 1
7, 0, 961013, 76900, 1
7, 1, 935288, 76930, 1
7, 1, 936375, 76960, 1
7, 1, 861883, 76991, 1
7, 0, 745719, 77021, 1
7, 1, 852735, 77051, 1
4, 0, 852735, 77066, 1
7, 1, 908398, 77096, 1
7, 1, 1037608, 77126, 1
6, 0, 1392947, 77156, 1
8, 1, 1628689, 77186, 1
7, 1, 1825673, 77216, 1
7, 0, 1908347, 77246, 1
7, 1, 1879984, 77276, 1
7, 1, 2185319, 77307, 1
7, 1, 2478406, 77337, 1
7, 0, 2459147, 77367, 1
7, 1, 2487010, 77397, 1
7, 1, 2539786, 77427, 1
7, 1, 2455406, 77457, 1
7, 0, 2348241, 77487, 1
7, 1, 2552888, 77517, 1
6, 1, 2692841, 77547, 1
8, 1, 2511751, 77577, 1
6, 1, 2244840, 77607, 1
8, 0, 2046872, 77637, 1
6, 1, 1764069, 77667, 1
8, 1, 1477622, 77697, 1
7, 1, 1399828, 77728, 1
7, 0, 1290080, 77758, 1
7, 1, 1230210, 77788, 1
7, 1, 1264736, 77818, 1
7, 1, 1261336, 77848, 1
7, 0, 1129113, 77878, 1
7, 1, 940877, 77908, 1
7, 1, 861715, 77938, 1
7, 1, 822731, 77968, 1
7, 0, 701456, 77998, 1
7, 1, 602238, 78028, 1
7, 1, 570181, 78058, 1
7, 0, 352279, 78089, 1
7, 1, 284973, 78119, 1
7, 1, 317111, 78149, 1
7, 1, 228172, 78179, 1
7, 0, 449940, 78209, 1
7, 1, 1162266, 78239, 1
7, 1, 1761203, 78269, 1
7, 1, 1895763, 78299, 1
7, 1, 1889009, 78329, 1
7, 0, 1761114, 78359, 1
7, 1, 1660637, 78389, 1
7, 1, 1681674, 78419, 1
7, 0, 2170176, 78449, 1
7, 1, 2940282, 78480, 1
7, 1, 3171845, 78510, 1
7, 1, 2569464, 78540, 1
7, 0, 1541622, 78570, 1
7, 1, 646633, 78600, 1
7, 1, 173518, 78630, 1
7, 1, 90925, 78660, 1
7, 0, 82512, 78690, 1
7, 1, 80675, 78720, 1
6, 1, 80655, 78750, 1
8, 1, 80477, 78780, 1
7, 0, 80158, 78810, 1
7, 1, 79781, 78840, 1
7, 1, 149232, 78870, 1
7, 1, 511256, 78900, 1
7, 1, 1000078, 78931, 1
7, 1, 1274977, 78961, 1
7, 0, 1366467, 78991, 1
7, 1, 1288500, 79021, 1
7, 1, 1073616, 79051, 1
7, 1, 861056, 79081, 1
7, 0, 591096, 79111, 1
7, 1, 471106, 79141, 1
7, 1, 763005, 79171, 1
7, 0, 968129, 79201, 1
7, 1, 910547, 79231, 1
7, 1, 1102431, 79261, 1
7, 1, 1827199, 79292, 1
7, 0, 2311593, 79322, 1
7, 1, 2110421, 79352, 1
7, 1, 2087518, 79382, 1
7, 1, 2069102, 79412, 1
7, 0, 1520758, 79442, 1
7, 1, 1338162, 79472, 1
7, 1, 1853994, 79502, 1
7, 1, 2294575, 79532, 1
7, 0, 2408137, 79562, 1
7, 1, 1940210, 79592, 1
7, 1, 1300661, 79622, 1
7, 1, 1046779, 79652, 1
7, 0, 878124, 79682, 1
7, 1, 735215, 79713, 1
6, 1, 836689, 79743, 1
8, 1, 1065139, 79773, 1
7, 0, 1162134, 79803, 1
7, 1, 999072, 79833, 1
6, 1, 710002, 79863, 1
7, 1, 590798, 79893, 1
8, 0, 550414, 79923, 1
7, 1, 635782, 79953, 1
7, 1, 635782, 79983, 1
7, 1, 743119, 80013, 1
7, 0, 704090, 80043, 1
7, 1, 403403, 80074, 1
7, 1, 117177, 80104, 1
7, 1, 121390, 80134, 1
7, 0, 159731, 80164, 1
7, 1, 129873, 80194, 1
7, 1, 101949, 80224, 1
7, 1, 101308, 80254, 1
7, 0, 87751, 80284, 1
7, 1, 81666, 80314, 1
7, 1, 80579, 80344, 1
7, 1, 79153, 80374, 1
7, 1, 79588, 80464, 1
7, 1, 79014, 80495, 1
7, 0, 79868, 80525, 1
7, 1, 80318, 80555, 1
7, 1, 79590, 80585, 1
7, 0, 79344, 80615, 1
7, 1, 79870, 80645, 1
7, 1, 80022, 80675, 1
7, 1, 78910, 80705, 1
7, 0, 78622, 80735, 1
7, 1, 79673, 80765, 1
7, 1, 80176, 80795, 1
7, 1, 79225, 80825, 1
7, 0, 79197, 80855, 1
7, 1, 80309, 80885, 1
7, 1, 440042, 80916, 1
7, 1, 680292, 80946, 1
7, 1, 395914, 80976, 1
7, 0, 250441, 81006, 1
7, 1, 199111, 81036, 1
7, 1, 105285, 81066, 1
7, 1, 81915, 81096, 1
7, 0, 80533, 81126, 1
7, 1, 79441, 81156, 1
7, 1, 78942, 81186, 1
7, 0, 79659, 81216, 1
7, 1, 80484, 81246, 1
7, 1, 80031, 81276, 1
7, 1, 79397, 81307, 1
7, 1, 79590, 81337, 1
7, 0, 84202, 81367, 1
7, 1, 84727, 81397, 1
7, 1, 80444, 81427, 1
7, 1, 80460, 81457, 1
7, 0, 108111, 81487, 1
7, 1, 149488, 81517, 1
7, 1, 206485, 81547, 1
7, 0, 388704, 81577, 1
7, 1, 377751, 81607, 1
7, 1, 179105, 81637, 1
7, 1, 107894, 81667, 1
7, 1, 82823, 81698, 1
7, 0, 79989, 81728, 1
7, 1, 78909, 81758, 1
7, 1, 79708, 81788, 1
7, 0, 80309, 81818, 1
7, 1, 79428, 81848, 1
7, 1, 78725, 81878, 1
7, 1, 79761, 81908, 1
7, 0, 80309, 81938, 1
7, 1, 79572, 81968, 1
6, 1, 79462, 81998, 1
8, 1, 80058, 82028, 1
7, 0, 80417, 82058, 1
7, 1, 79606, 82089, 1
7, 1, 157051, 82119, 1
7, 1, 416717, 82149, 1
7, 1, 636770, 82179, 1
7, 0, 789093, 82209, 1
7, 1, 925823, 82239, 1
7, 1, 974122, 82269, 1
7, 0, 812170, 82299, 1
7, 1, 567519, 82329, 1
7, 1, 508255, 82359, 1
7, 1, 687903, 82389, 1
7, 1, 631676, 82419, 1
7, 0, 261667, 82449, 1
7, 1, 107053, 82480, 1
7, 1, 82450, 82510, 1
7, 1, 79573, 82540, 1
7, 0, 80843, 82570, 1
7, 1, 91445, 82600, 1
7, 1, 387591, 82630, 1
7, 1, 739136, 82660, 1
7, 0, 817898, 82690, 1
7, 1, 850605, 82720, 1
7, 1, 734619, 82750, 1
7, 1, 785025, 82780, 1
7, 0, 1065301, 82810, 1
7, 1, 1407195, 82840, 1
7, 1, 1884803, 82870, 1
7, 1, 1981894, 82901, 1
7, 0, 1672027, 82931, 1
7, 1, 1138745, 82961, 1
3, 0, 1138745, 82976, 1
7, 1, 582254, 83006, 1
7, 0, 488924, 83036, 1
7, 1, 626586, 83066, 1
7, 1, 411271, 83096, 1
7, 1, 125552, 83126, 1
7, 0, 84324, 83156, 1
7, 1, 81470, 83186, 1
7, 1, 81049, 83217, 1
7, 1, 79870, 83247, 1
7, 0, 79491, 83277, 1
7, 1, 80301, 83307, 1
7, 1, 80340, 83337, 1
7, 1, 79061, 83367, 1
7, 0, 79147, 83397, 1
7, 1, 80207, 83427, 1
7, 1, 80321, 83457, 1
7, 1, 78993, 83487, 1
7, 0, 78967, 83517, 1
7, 1, 80007, 83547, 1
7, 1, 79533, 83577, 1
7, 1, 78789, 83607, 1
7, 0, 112321, 83638, 1
7, 1, 337078, 83668, 1
7, 1, 923716, 83698, 1
7, 1, 1332834, 83788, 1
7, 1, 1923124, 83818, 1
7, 0, 1944269, 83848, 1
7, 1, 1855860, 83878, 1
7, 1, 2159313, 83908, 1
7, 1, 2418521, 83938, 1
7, 1, 2309912, 83968, 1
7, 0, 2269039, 83998, 1
7, 1, 2216790, 84029, 1
7, 1, 2078950, 84059, 1
7, 1, 1960216, 84089, 1
7, 0, 1968036, 84119, 1
7, 1, 1957625, 84149, 1
7, 1, 1851948, 84179, 1
7, 1, 1798940, 84269, 1
7, 1, 1554155, 84299, 1
7, 1, 1468562, 84329, 1
7, 0, 1252976, 84359, 1
7, 1, 1035610, 84389, 1
7, 1, 964808, 84420, 1
7, 1, 892879, 84450, 1
7, 0, 609648, 84480, 1
7, 1, 298566, 84510, 1
7, 1, 209321, 84540, 1
7, 1, 140533, 84570, 1
7, 1, 316423, 84600, 1
7, 0, 634073, 84630, 1
7, 1, 726175, 84660, 1
7, 1, 697385, 84690, 1
7, 0, 904838, 84720, 1
7, 1, 976605, 84750, 1
7, 1, 721915, 84780, 1
7, 1, 397121, 84810, 1
7, 0, 133794, 84841, 1
7, 1, 87638, 84871, 1
7, 1, 80565, 84901, 1
7, 0, 80453, 84931, 1
7, 1, 80454, 84961, 1
7, 1, 80098, 84991, 1
7, 1, 80352, 85021, 1
7, 0, 80782, 85051, 1
7, 1, 93356, 85081, 1
7, 1, 102007, 85111, 1
7, 1, 89839, 85141, 1
7, 0, 81254, 85171, 1
7, 1, 79716, 85201, 1
7, 1, 78793, 85232, 1
7, 1, 79672, 85262, 1
7, 1, 95337, 85292, 1
7, 0, 383333, 85322, 1
7, 1, 625385, 85352, 1
7, 1, 395650, 85382, 1
7, 1, 793946, 85412, 1
7, 1, 1547885, 85442, 1
7, 0, 1735125, 85472, 1
7, 1, 1812148, 85502, 1
7, 1, 1726027, 85532, 1
7, 1, 1762163, 85562, 1
7, 1, 1944818, 85592, 1
7, 0, 1619277, 85623, 1
7, 1, 1336279, 85653, 1
7, 1, 1332187, 85683, 1
7, 0, 1227461, 85713, 1
7, 1, 1026709, 85743, 1
7, 1, 1000234, 85773, 1
7, 1, 1055637, 85803, 1
7, 0, 868170, 85833, 1
7, 1, 941694, 85863, 1
7, 1, 1132896, 85893, 1
7, 0, 1135697, 85923, 1
7, 1, 1132473, 85953, 1
7, 1, 1163663, 85983, 1
7, 1, 1110369, 86013, 1
7, 1, 1025019, 86044, 1
7, 1, 1044082, 86074, 1
7, 0, 1226639, 86104, 1
7, 1, 1574213, 86134, 1
7, 0, 1751114, 86164, 1
7, 1, 1751114, 86194, 1
7, 1, 1299519, 86224, 1
7, 1, 991631, 86254, 1
7, 1, 1507818, 86284, 1
7, 0, 1969442, 86314, 1
7, 1, 2052451, 86344, 1
7, 1, 1989950, 86374, 1
7, 0, 1851990, 86404, 1
7, 1, 1708261, 86435, 1
7, 1, 1215597, 86465, 1
7, 1, 488293, 86495, 1
7, 0, 256754, 86525, 1
7, 1, 407374, 86555, 1
7, 1, 840084, 86585, 1
7, 1, 1133975, 86615, 1
7, 0, 1161064, 86645, 1
7, 1, 1350814, 86675, 1
7, 1, 1231313, 86705, 1
7, 1, 921241, 86735, 1
7, 1, 987943, 86765, 1
7, 0, 1500029, 86795, 1
7, 1, 2278290, 86826, 1
7, 1, 2561110, 86856, 1
7, 0, 2324781, 86886, 1
7, 1, 2171957, 86916, 1
7, 1, 2022546, 86946, 1
7, 1, 2134966, 86976, 1
7, 0, 2380896, 87006, 1
7, 1, 2204623, 87036, 1
7, 1, 1833787, 87066, 1
7, 1, 1717611, 87096, 1
7, 0, 1770484, 87126, 1
7, 1, 1588638, 87156, 1
7, 1, 1179581, 87186, 1
7, 1, 1089979, 87217, 1
7, 0, 1368122, 87247, 1
7, 1, 1553669, 87277, 1
7, 1, 1718438, 87307, 1
7, 1, 1831443, 87337, 1
7, 0, 1770736, 87367, 1
7, 1, 1562590, 87397, 1
7, 1, 1240638, 87427, 1
7, 1, 978822, 87457, 1
7, 0, 637799, 87487, 1
7, 1, 539106, 87517, 1
7, 1, 732908, 87547, 1
7, 1, 804128, 87577, 1
7, 0, 842378, 87608, 1
7, 1, 772962, 87638, 1
7, 1, 608257, 87668, 1
7, 1, 502664, 87698, 1
7, 0, 465810, 87728, 1
7, 1, 433897, 87758, 1
7, 1, 650048, 87788, 1
7, 0, 1032844, 87818, 1
7, 1, 1577538, 87848, 1
7, 0, 1796212, 87878, 1
7, 1, 1639753, 87908, 1
7, 1, 1733135, 87938, 1
7, 0, 1462453, 87968, 1
7, 1, 1195263, 87998, 1
7, 1, 1287600, 88029, 1
7, 1, 1353181, 88059, 1
7, 0, 1060937, 88089, 1
7, 1, 568902, 88119, 1
7, 1, 354191, 88149, 1
7, 1, 203857, 88179, 1
7, 0, 318046, 88209, 1
7, 1, 461748, 88239, 1
7, 1, 353362, 88269, 1
7, 1, 209118, 88299, 1
7, 0, 92721, 88329, 1
7, 1, 80756, 88359, 1
7, 1, 100679, 88390, 1
7, 1, 293907, 88420, 1
7, 0, 403867, 88450, 1
7, 1, 639135, 88480, 1
7, 1, 1096293, 88510, 1
7, 1, 1193737, 88540, 1
7, 0, 1165591, 88570, 1
7, 1, 1267020, 88600, 1
7, 1, 1394216, 88630, 1
7, 1, 1294052, 88660, 1
7, 0, 1419975, 88690, 1
7, 1, 1823920, 88720, 1
7, 1, 2127691, 88750, 1
8, 1, 2186133, 88780, 1
6, 0, 2369716, 88811, 1
7, 1, 2715419, 88841, 1
7, 1, 2750742, 88871, 1
4, 0, 2750742, 88886, 1
7, 0, 2695296, 88916, 1
7, 1, 2535452, 88946, 1
7, 1, 2358698, 88976, 1
7, 1, 1975700, 89006, 1
7, 1, 1731108, 89036, 1
7, 0, 1797995, 89066, 1
7, 1, 1790323, 89096, 1
7, 1, 1619142, 89126, 1
7, 0, 1555139, 89157, 1
7, 1, 1679115, 89187, 1
7, 1, 1715705, 89217, 1
7, 1, 1655966, 89247, 1
7, 0, 1556146, 89277, 1
7, 1, 1497315, 89307, 1
7, 1, 1428272, 89337, 1
7, 1, 1324776, 89367, 1
7, 0, 1355589, 89397, 1
7, 1, 1442766, 89427, 1
7, 1, 1412093, 89457, 1
7, 1, 1389545, 89488, 1
7, 0, 1363759, 89518, 1
7, 1, 1310677, 89548, 1
7, 1, 1141434, 89578, 1
7, 1, 1227039, 89608, 1
7, 1, 1511396, 89638, 1
7, 0, 1566301, 89668, 1
7, 1, 1444873, 89698, 1
7, 1, 1455322, 89728, 1
7, 1, 1495735, 89758, 1
6, 0, 1351273, 89788, 1
7, 1, 2147859, 89818, 1
7, 1, 2835946, 89848, 1
8, 1, 2577609, 89879, 1
7, 0, 2055061, 89909, 1
7, 1, 1542654, 89939, 1
7, 1, 1458878, 89969, 1
7, 0, 1475211, 89999, 1
6, 1, 1504996, 90029, 1
8, 1, 1456215, 90059, 1
7, 1, 1394285, 90089, 1
7, 0, 1384440, 90119, 1
7, 1, 1349121, 90149, 1
7, 1, 1262280, 90179, 1
7, 1, 1171406, 90209, 1
7, 0, 1120172, 90239, 1
6, 1, 982599, 90269, 1
8, 1, 902132, 90300, 1
7, 1, 868905, 90330, 1
7, 0, 820350, 90360, 1
7, 1, 1212408, 90390, 1
7, 1, 1322153, 90420, 1
7, 1, 1035074, 90450, 1
7, 1, 1034737, 90480, 1
7, 0, 996018, 90510, 1
7, 1, 905063, 90540, 1
7, 1, 893547, 90570, 1
7, 1, 922187, 90600, 1
7, 0, 868800, 90630, 1
7, 1, 1152527, 90660, 1
7, 1, 1556635, 90691, 1
7, 1, 1672312, 90721, 1
7, 0, 1732042, 90751, 1
7, 1, 1853842, 90781, 1
7, 1, 1983124, 90811, 1
7, 1, 1990484, 90841, 1
7, 0, 2054526, 90871, 1
7, 1, 2261568, 90901, 1
7, 1, 2429514, 90931, 1
7, 0, 2481725, 90961, 1
7, 1, 2413776, 90991, 1
7, 1, 2419320, 91021, 1
7, 1, 2541111, 91051, 1
7, 1, 2503689, 91082, 1
7, 0, 2382967, 91112, 1
7, 1, 2265816, 91142, 1
7, 1, 2160969, 91172, 1
7, 0, 1855450, 91202, 1
7, 1, 1429673, 91232, 1
7, 1, 1214068, 91262, 1
7, 1, 1148774, 91292, 1
7, 0, 1033641, 91322, 1
7, 1, 1032852, 91352, 1
7, 1, 1108081, 91382, 1
7, 1, 1044372, 91412, 1
7, 0, 968685, 91442, 1
7, 1, 938786, 91472, 1
7, 1, 911285, 91502, 1
7, 1, 675287, 91533, 1
7, 0, 356700, 91563, 1
7, 1, 220914, 91593, 1
7, 1, 184489, 91623, 1
7, 1, 131781, 91653, 1
7, 0, 86791, 91683, 1
7, 1, 336131, 91713, 1
7, 1, 704072, 91743, 1
7, 1, 1201450, 91773, 1
7, 1, 1753456, 91803, 1
7, 0, 1946451, 91833, 1
7, 1, 1976862, 91863, 1
7, 1, 1818322, 91893, 1
7, 1, 1787930, 91924, 1
7, 0, 2162926, 91954, 1
7, 1, 2671286, 91984, 1
7, 1, 3064426, 92014, 1
7, 1, 2973289, 92044, 1
7, 0, 2230745, 92074, 1
7, 1, 1214652, 92104, 1
7, 1, 440935, 92134, 1
7, 0, 123359, 92164, 1
7, 1, 85800, 92194, 1
7, 1, 82337, 92224, 1
7, 1, 81507, 92254, 1
7, 0, 80307, 92285, 1
7, 1, 80022, 92315, 1
7, 1, 80746, 92345, 1
7, 1, 80378, 92375, 1
7, 0, 468813, 92405, 1
7, 1, 468813, 92435, 1
7, 1, 1001289, 92465, 1
6, 1, 1234092, 92495, 1
8, 0, 1293419, 92525, 1
7, 1, 1189238, 92555, 1
7, 1, 991280, 92585, 1
7, 1, 732456, 92615, 1
7, 0, 598942, 92645, 1
7, 1, 563176, 92675, 1
7, 1, 466158, 92706, 1
7, 1, 669061, 92736, 1
7, 0, 875114, 92766, 1
7, 1, 914059, 92796, 1
7, 1, 1200043, 92826, 1
7, 1, 1882275, 92856, 1
7, 1, 2377980, 92886, 1
7, 0, 2361409, 92916, 1
7, 1, 2228855, 92946, 1
7, 1, 1802157, 92976, 1
7, 1, 1413361, 93006, 1
7, 0, 1403252, 93036, 1
7, 1, 1727058, 93067, 1
7, 1, 2181167, 93097, 1
7, 1, 2266956, 93127, 1
7, 0, 1647551, 93157, 1
7, 1, 1002839, 93187, 1
7, 1, 838126, 93217, 1
7, 1, 738523, 93247, 1
7, 0, 538963, 93277, 1
7, 1, 540703, 93307, 1
7, 1, 606745, 93337, 1
7, 0, 600955, 93367, 1
7, 1, 731671, 93397, 1
7, 1, 834599, 93427, 1
7, 1, 735580, 93458, 1
7, 1, 645707, 93488, 1
7, 0, 842339, 93518, 1
7, 1, 869416, 93548, 1
7, 1, 595718, 93578, 1
7, 1, 285159, 93608, 1
7, 0, 130699, 93638, 1
7, 1, 140717, 93668, 1
7, 1, 150943, 93698, 1
7, 1, 164987, 93728, 1
7, 0, 129037, 93758, 1
7, 1, 84699, 93788, 1
7, 1, 79617, 93818, 1
7, 1, 79726, 93848, 1
7, 0, 80166, 93879, 1
7, 1, 79663, 93909, 1
7, 1, 79316, 93939, 1
7, 1, 79667, 93969, 1
7, 0, 80054, 93999, 1
7, 1, 79482, 94029, 1
7, 1, 79290, 94059, 1
7, 0, 80206, 94089, 1
7, 1, 80806, 94119, 1
7, 1, 79835, 94149, 1
7, 1, 79438, 94179, 1
7, 1, 80146, 94209, 1
7, 0, 79769, 94239, 1
7, 1, 78939, 94270, 1
7, 1, 79728, 94300, 1
7, 1, 80525, 94330, 1
7, 0, 79699, 94360, 1
7, 1, 81303, 94390, 1
7, 1, 98237, 94420, 1
7, 0, 192462, 94450, 1
7, 1, 217000, 94480, 1
7, 1, 141224, 94510, 1
7, 1, 105901, 94540, 1
7, 0, 86336, 94570, 1
7, 1, 80269, 94600, 1
7, 1, 79264, 94630, 1
7, 1, 79672, 94660, 1
7, 0, 80492, 94691, 1
7, 1, 79805, 94721, 1
7, 1, 79088, 94751, 1
7, 1, 79871, 94781, 1
3, 0, 79871, 94796, 1
7, 0, 80252, 94826, 1
7, 1, 79408, 94856, 1
7, 1, 79425, 94886, 1
7, 1, 80575, 94916, 1
7, 0, 80448, 94946, 1
7, 1, 98918, 94976, 1
7, 1, 127058, 95007, 1
7, 1, 114345, 95036, 1
7, 0, 343756, 95067, 1
7, 1, 703227, 95097, 1
7, 1, 829415, 95127, 1
7, 1, 526398, 95157, 1
7, 0, 146872, 95187, 1
7, 1, 84248, 95217, 1
7, 1, 80740, 95247, 1
7, 1, 81350, 95277, 1
7, 1, 80573, 95307, 1
7, 0, 79564, 95337, 1
7, 1, 79842, 95367, 1
7, 1, 80486, 95398, 1
7, 0, 79586, 95428, 1
7, 1, 79020, 95458, 1
7, 1, 79843, 95488, 1
7, 1, 80480, 95518, 1
7, 0, 79757, 95548, 1
7, 1, 79254, 95578, 1
7, 1, 80497, 95608, 1
7, 1, 175730, 95638, 1
7, 0, 526407, 95668, 1
7, 1, 820071, 95698, 1
7, 1, 829903, 95728, 1
7, 1, 835379, 95758, 1
7, 0, 788957, 95788, 1
7, 1, 648409, 95818, 1
7, 1, 526477, 95849, 1
7, 1, 569935, 95879, 1
7, 0, 598733, 95909, 1
7, 1, 372074, 95939, 1
7, 1, 162798, 95969, 1
7, 1, 94418, 95999, 1
7, 0, 81943, 96029, 1
7, 1, 80044, 96059, 1
7, 1, 84338, 96089, 1
7, 1, 124947, 96119, 1
7, 0, 251083, 96149, 1
7, 1, 468136, 96179, 1
7, 1, 388392, 96209, 1
7, 1, 339031, 96240, 1
7, 1, 532791, 96270, 1
7, 0, 621625, 96300, 1
7, 1, 934705, 96330, 1
7, 1, 1418477, 96360, 1
7, 0, 1677846, 96390, 1
7, 1, 1649727, 96420, 1
7, 1, 1342523, 96450, 1
7, 1, 942563, 96480, 1
7, 0, 516976, 96510, 1
7, 1, 422580, 96540, 1
7, 1, 477887, 96570, 1
7, 1, 305230, 96600, 1
7, 0, 173906, 96631, 1
7, 1, 89118, 96661, 1
7, 1, 80827, 96691, 1
7, 1, 79558, 96721, 1
7, 0, 80499, 96751, 1
7, 1, 80923, 96781, 1
7, 1, 80038, 96811, 1
7, 1, 79438, 96841, 1
7, 0, 79584, 96871, 1
7, 1, 79700, 96901, 1
7, 1, 79612, 96931, 1
7, 1, 79790, 96961, 1
7, 0, 80486, 96991, 1
7, 1, 80368, 97021, 1
7, 1, 79386, 97052, 1
7, 1, 79969, 97082, 1
7, 0, 80804, 97112, 1
7, 1, 177779, 97142, 1
7, 1, 606178, 97172, 1
7, 1, 1061434, 97202, 1
7, 0, 1027972, 97232, 1
7, 1, 1224047, 97262, 1
7, 1, 1700770, 97292, 1
7, 1, 1905297, 97322, 1
7, 0, 1891919, 97352, 1
7, 1, 2141289, 97382, 1
7, 1, 2484592, 97412, 1
7, 1, 2463280, 97443, 1
7, 0, 2347451, 97473, 1
7, 1, 2223783, 97503, 1
7, 1, 2172944, 97533, 1
7, 1, 2102214, 97563, 1
7, 0, 2023933, 97593, 1
7, 1, 1940189, 97623, 1
7, 1, 1873866, 97653, 1
7, 1, 1860389, 97683, 1
7, 0, 1623349, 97713, 1
7, 1, 1491240, 97743, 1
7, 1, 1615318, 97773, 1
7, 1, 1513673, 97803, 1
7, 0, 1240035, 97833, 1
7, 1, 1125769, 97864, 1
7, 1, 1174676, 97894, 1
7, 1, 936689, 97924, 1
7, 0, 645943, 97954, 1
7, 1, 546072, 97984, 1
7, 1, 357028, 98014, 1
7, 1, 175458, 98044, 1
7, 0, 197264, 98074, 1
7, 1, 377635, 98104, 1
7, 1, 612630, 98134, 1
7, 1, 836785, 98164, 1
7, 0, 906243, 98194, 1
7, 1, 895027, 98224, 1
7, 1, 954723, 98255, 1
7, 1, 691235, 98285, 1
7, 0, 247992, 98315, 1
7, 1, 98166, 98345, 1
7, 1, 83618, 98375, 1
7, 1, 81463, 98405, 1
7, 0, 79793, 98435, 1
7, 1, 79926, 98465, 1
7, 1, 80748, 98495, 1
7, 1, 80087, 98525, 1
7, 0, 79267, 98555, 1
7, 1, 79963, 98586, 1
7, 1, 79963, 98615, 1
7, 1, 80548, 98646, 1
7, 0, 79966, 98676, 1
7, 1, 79601, 98706, 1
7, 1, 80525, 98736, 1
7, 1, 80867, 98766, 1
7, 0, 80185, 98796, 1
7, 1, 191848, 98826, 1
7, 1, 449235, 98856, 1
7, 1, 466967, 98886, 1
7, 0, 792975, 98916, 1
7, 1, 1304760, 98946, 1
7, 1, 1408369, 98976, 1
7, 1, 1623667, 99006, 1
7, 0, 1796532, 99036, 1
7, 1, 1782982, 99067, 1
7, 1, 1643288, 99097, 1
7, 1, 1456933, 99127, 1
7, 0, 1369670, 99157, 1
7, 1, 1331936, 99187, 1
7, 1, 1288758, 99217, 1
7, 1, 1065144, 99247, 1
7, 0, 989659, 99277, 1
7, 1, 1186863, 99307, 1
7, 1, 1327542, 99337, 1
7, 1, 1271237, 99367, 1
7, 0, 1177478, 99397, 1
7, 1, 1229416, 99427, 1
7, 1, 1128274, 99458, 1
7, 1, 1126554, 99488, 1
7, 1, 1227887, 99518, 1
7, 0, 1132120, 99548, 1
7, 1, 1062269, 99578, 1
7, 1, 1185126, 99608, 1
7, 0, 1296919, 99638, 1
7, 1, 1207619, 99668, 1
7, 1, 1032632, 99698, 1
7, 1, 965696, 99728, 1
7, 1, 1075808, 99758, 1
7, 0, 1603466, 99788, 1
7, 1, 1819449, 99818, 1
7, 1, 1636435, 99849, 1
7, 0, 1701885, 99879, 1
7, 1, 1652757, 99909, 1
7, 1, 1322587, 99939, 1
